chunk_uid,rollout_id,model,dataset,ood_type,task_name,trial_id,chunk_id,norm_chunk_id,latent_pt_path,success,failure_mode,dominant_failure_mode,valid_for_probe,is_early_chunk,latent_keys
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_001_chunk_033,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_001,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,1,33,33,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_1/chunk_00033.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_001_chunk_034,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_001,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,1,34,34,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_1/chunk_00034.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_001_chunk_035,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_001,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,1,35,35,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_1/chunk_00035.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_001_chunk_036,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_001,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,1,36,36,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_1/chunk_00036.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_001_chunk_037,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_001,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,1,37,37,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_1/chunk_00037.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_001_chunk_038,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_001,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,1,38,38,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_1/chunk_00038.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_001_chunk_039,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_001,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,1,39,39,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_1/chunk_00039.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_001_chunk_040,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_001,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,1,40,40,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_1/chunk_00040.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_001_chunk_041,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_001,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,1,41,41,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_1/chunk_00041.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_001_chunk_042,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_001,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,1,42,42,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_1/chunk_00042.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_001_chunk_043,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_001,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,1,43,43,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_1/chunk_00043.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_001_chunk_044,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_001,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,1,44,44,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_1/chunk_00044.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_001_chunk_045,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_001,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,1,45,45,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_1/chunk_00045.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_001_chunk_046,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_001,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,1,46,46,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_1/chunk_00046.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_001_chunk_047,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_001,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,1,47,47,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_1/chunk_00047.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_001_chunk_048,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_001,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,1,48,48,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_1/chunk_00048.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_001_chunk_049,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_001,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,1,49,49,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_1/chunk_00049.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_001_chunk_050,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_001,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,1,50,50,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_1/chunk_00050.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_001_chunk_051,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_001,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,1,51,51,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_1/chunk_00051.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_001_chunk_052,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_001,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,1,52,52,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_1/chunk_00052.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_001_chunk_053,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_001,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,1,53,53,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_1/chunk_00053.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_001_chunk_054,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_001,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,1,54,54,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_1/chunk_00054.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_001_chunk_055,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_001,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,1,55,55,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_1/chunk_00055.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_001_chunk_056,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_001,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,1,56,56,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_1/chunk_00056.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_001_chunk_057,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_001,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,1,57,57,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_1/chunk_00057.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_001_chunk_058,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_001,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,1,58,58,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_1/chunk_00058.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_001_chunk_059,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_001,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,1,59,59,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_1/chunk_00059.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_002_chunk_000,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_002,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,2,0,0,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_2/chunk_00000.pt,0,wrong_receptacle,wrong_receptacle,1,1,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_002_chunk_001,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_002,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,2,1,1,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_2/chunk_00001.pt,0,wrong_receptacle,wrong_receptacle,1,1,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_002_chunk_002,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_002,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,2,2,2,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_2/chunk_00002.pt,0,wrong_receptacle,wrong_receptacle,1,1,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_002_chunk_003,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_002,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,2,3,3,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_2/chunk_00003.pt,0,wrong_receptacle,wrong_receptacle,1,1,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_002_chunk_004,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_002,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,2,4,4,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_2/chunk_00004.pt,0,wrong_receptacle,wrong_receptacle,1,1,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_002_chunk_005,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_002,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,2,5,5,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_2/chunk_00005.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_002_chunk_006,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_002,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,2,6,6,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_2/chunk_00006.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_002_chunk_007,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_002,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,2,7,7,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_2/chunk_00007.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_002_chunk_008,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_002,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,2,8,8,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_2/chunk_00008.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_002_chunk_009,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_002,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,2,9,9,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_2/chunk_00009.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_002_chunk_010,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_002,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,2,10,10,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_2/chunk_00010.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_002_chunk_011,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_002,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,2,11,11,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_2/chunk_00011.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_002_chunk_012,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_002,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,2,12,12,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_2/chunk_00012.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_002_chunk_013,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_002,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,2,13,13,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_2/chunk_00013.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
